Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal,,,,
283,6962.253,283,367904.885093234,283,3299.06239324951,283,14742.4478546795,,,,,,,,
284,7008.712,284,371455.327182114,284,3330.31789516449,284,14878.59729483,,,,,,,,
285,7055.325,285,375027.334895395,285,3361.8454898529,285,15015.5258349384,,,,,,,,
286,7102.092,286,378621.036983073,286,3393.64615387726,286,15153.2360720046,,,,,,,,
287,7149.013,287,382236.465632647,287,3425.72138723755,287,15291.7306030284,,,,,,,,
288,7196.088,288,385873.653031617,288,3458.07156005096,288,15431.0107265098,,,,,,,,
289,7243.317,289,389532.69574248,289,3490.69842427063,289,15571.0790394487,,,,,,,,
290,7290.7,290,393213.593765236,290,3523.60259708405,290,15711.9355418451,,,,,,,,
291,7338.237,291,396916.443662383,291,3556.78550524902,291,15853.5815321988,,,,,,,,
292,7385.928,292,400641.309808917,292,3590.248022789,292,15996.0222045096,,,,,,,,
293,7433.773,293,404388.22439234,293,3623.9915422821,293,16139.2549617777,,,,,,,,
294,7481.772,294,408157.219600149,294,3658.01634107208,294,16283.2849980027,,,,,,,,
295,7529.925,295,411948.391994841,295,3692.32408417511,295,16428.1123131847,,,,,,,,
296,7578.232,296,415761.773763917,296,3726.91527944946,296,16573.7382058236,,,,,,,,
297,7626.693,297,419597.429282375,297,3761.79100011444,297,16720.1652729193,,,,,,,,
298,7675.308,298,423455.390737712,298,3796.95259968567,298,16867.3948129716,,,,,,,,
299,7724.077,299,427335.786879927,299,3832.4005586319,299,17015.4294229804,,,,,,,,
300,7773,300,431238.55333402,300,3868.136171875,300,17164.3552014412,,,,,,,,
301,7822.077,301,435163.818849988,301,3904.16021089935,301,17314.3033210678,,,,,,,,
302,7871.308,302,439111.64780283,302,3940.47337882996,302,17465.3067374988,,,,,,,,
303,7920.693,303,443082.040192544,303,3977.07670886993,303,17617.3871834455,,,,,,,,
304,7970.232,304,447075.124769129,304,4013.97145687866,304,17770.5602387219,,,,,,,,
305,8019.925,305,451090.837157585,305,4051.15775371551,305,17924.8400471717,,,,,,,,
306,8069.772,306,455129.402670406,306,4088.63741773987,306,18080.2363735527,,,,,,,,
307,8119.773,307,459190.692557596,307,4126.41030832672,307,18236.7603131736,,,,,,,,
308,8169.928,308,463274.899944149,308,4164.47793328857,308,18394.4207140579,,,,,,,,
309,8220.237,309,467381.960455067,309,4202.84121840668,309,18553.2269806513,,,,,,,,
310,8270.7,310,471512.067215346,310,4241.50058555603,310,18713.1866243319,,,,,,,,
311,8321.317,311,475665.188037485,311,4280.45690192413,311,18874.3066615435,,,,,,,,
312,8372.088,312,479841.322921485,312,4319.71113235474,312,19036.5936972557,,,,,,,,
313,8423.013,313,484040.66499234,313,4359.26418309784,313,19200.0552855724,,,,,,,,
314,8474.092,314,488263.149875052,314,4399.11639790344,314,19364.6973754328,,,,,,,,
315,8525.325,315,492508.84194462,315,4439.2692259903,315,19530.5256518112,,,,,,,,
316,8576.712,316,496777.902138539,316,4479.7230111084,316,19697.5468626838,,,,,,,,
317,8628.253,317,501070.26608181,317,4520.4786399765,317,19865.7662530835,,,,,,,,
318,8679.948,318,505386.06252443,318,4561.5369797821,318,20035.1888765394,,,,,,,,
319,8731.797,319,509725.2914664,319,4602.89861646271,319,20205.8209220433,,,,,,,,
320,8783.8,320,514088.017282717,320,4644.56443673706,320,20377.6658314895,,,,,,,,
321,8835.957,321,518474.27216088,321,4686.53500796509,321,20550.7294936746,,,,,,,,
322,8888.268,322,522884.184850886,322,4728.81145714569,322,20725.0176887037,,,,,,,,
323,8940.733,323,527317.787540235,323,4771.39407038879,323,20900.5334702877,,,,,,,,
324,8993.352,324,531775.015853927,324,4814.28397660065,324,21077.2823856215,,,,,,,,
325,9046.125,325,536256.127291955,325,4857.4817421875,325,21255.2685850604,,,,,,,,
326,9099.052,326,540760.993104324,326,4900.98787496185,326,21434.4974294713,,,,,,,,
327,9152.133,327,545289.774228528,327,4944.80328117371,327,21614.9715792056,,,,,,,,
328,9205.368,328,549842.438477069,328,4988.92867176056,328,21796.6962295052,,,,,,,,
329,9258.757,329,554419.114599943,329,5033.36495297241,329,21979.6765135026,,,,,,,,
330,9312.3,330,559019.80259715,330,5078.11259355926,330,22163.9148534634,,,,,,,,
331,9365.997,331,563644.631218687,331,5123.17214039612,331,22349.4149494498,,,,,,,,
332,9419.848,332,568293.536089554,332,5168.54470285797,332,22536.1843038599,,,,,,,,
333,9473.853,333,572966.64595975,333,5214.23046844482,333,22724.219989686,,,,,,,,
334,9528.012,334,577664.025204271,334,5260.23050746918,334,22913.5345791071,,,,,,,,
335,9582.325,335,582385.673823118,335,5306.54476524353,335,23104.1250623031,,,,,,,,
336,9636.792,336,587131.720566288,336,5353.17551520538,336,23295.9987449923,,,,,,,,
337,9691.413,337,591902.165433779,337,5400.12142141724,337,23489.155038378,,,,,,,,
338,9746.188,338,596697.072800592,338,5447.38479637909,338,23683.6037830688,,,,,,,,
339,9801.117,339,601516.442666724,339,5494.96546821594,339,23879.3443488618,,,,,,,,
340,9856.2,340,606360.339407176,340,5542.86394474029,340,24076.3812374442,,,,,,,,
341,9911.437,341,611228.956146941,341,5591.08185876465,341,24274.7189298001,,,,,,,,
342,9966.828,342,616122.164136022,342,5639.6185149765,342,24474.3593099138,,,,,,,,
343,10022.373,343,621040.156499416,343,5688.47502275085,343,24675.306775957,,,,,,,,
344,10078.072,344,625982.868862122,344,5737.65289771271,344,24877.5630876951,,,,,,,,
345,10133.925,345,630950.429974139,345,5787.15152267456,345,25081.1351988935,,,,,,,,
346,10189.932,346,635942.839835465,346,5836.97245327759,346,25286.0222516146,,,,,,,,
347,10246.093,347,640960.162821099,347,5887.11563292694,347,25492.2310961081,,,,,,,,
348,10302.408,348,646002.46330604,348,5937.58201570129,348,25699.763388624,,,,,,,,
349,10358.877,349,651069.805665284,349,5988.37210941315,349,25908.6233824119,,,,,,,,
350,10415.5,350,656162.254273832,350,6039.4868671875,350,26118.8100539094,,,,,,,,
351,10472.277,351,661279.809131682,351,6090.92615621185,351,26330.3328089598,,,,,,,,
352,10529.208,352,666422.598988831,352,6142.69112492371,352,26543.190499782,,,,,,,,
353,10586.293,353,671590.559470281,353,6194.78260926056,353,26757.3873796255,,,,,,,,
354,10643.532,354,676783.819326028,354,6247.20107797241,354,26972.9300503027,,,,,,,,
355,10700.925,355,682002.442931071,355,6299.94643730927,355,27189.8148498449,,,,,,,,
356,10758.472,356,687246.494660407,356,6353.01964039612,356,27408.0510184704,,,,,,,,
357,10816.173,357,692515.910139039,357,6406.42171848297,357,27627.634769992,,,,,,,,
358,10874.028,358,697810.882491961,358,6460.15306219482,358,27848.5779416276,,,,,,,,
359,10932.037,359,703131.411719173,359,6514.21406215668,359,28070.8767057838,,,,,,,,
360,10990.2,360,708477.497820675,360,6568.60518711853,360,28294.5350672729,,,,,,,,
361,11048.517,361,713849.269546464,361,6623.32690583038,361,28519.5595865007,,,,,,,,
362,11106.988,362,719246.726896539,362,6678.38057766724,362,28745.9489500611,,,,,,,,
363,11165.613,363,724669.934245899,363,6733.76618700409,363,28973.7070799539,,,,,,,,
364,11224.392,364,730118.891594544,364,6789.48412446594,364,29202.8406193974,,,,,,,,
365,11283.325,365,735593.72769247,365,6845.53526505279,365,29433.3454509544,,,,,,,,
366,11342.412,366,741094.506914675,366,6901.92007751465,366,29665.2307734368,,,,,,,,
367,11401.653,367,746621.293636158,367,6958.6395149765,367,29898.4978290322,,,,,,,,
368,11461.048,368,752174.02348192,368,7015.69284306335,368,30133.1477771154,,,,,,,,
369,11520.597,369,757752.76082696,369,7073.08278052521,369,30369.1819426864,,,,,,,,
370,11580.3,370,763357.698796272,370,7130.80787423706,370,30606.6092761197,,,,,,,,
371,11640.157,371,768988.773014858,371,7188.86915544891,371,30845.425825603,,,,,,,,
372,11700.168,372,774646.112232715,372,7247.26821886444,372,31085.6405415109,,,,,,,,
373,11760.333,373,780329.587699845,373,7306.00409382629,373,31327.2493892185,,,,,,,,
374,11820.652,374,786039.521291241,374,7365.07853128815,374,31570.2613191003,,,,,,,,
375,11881.125,375,791775.784256905,375,7424.491203125,375,31814.6748935315,,,,,,,,
376,11941.752,376,797538.376596838,376,7484.24306246185,376,32060.4937860743,,,,,,,,
377,12002.533,377,803327.491436034,377,7544.33514054871,377,32307.721835916,,,,,,,,
378,12063.468,378,809143.128774494,378,7604.76654676056,378,32556.3626338065,,,,,,,,
379,12124.557,379,814985.352987215,379,7665.53943734741,379,32806.4148249333,,,,,,,,
380,12185.8,380,820854.228449196,380,7726.65292168426,380,33057.8844314211,,,,,,,,
381,12247.197,381,826749.690785438,381,7788.10867164612,381,33310.7753752696,,,,,,,,
382,12308.748,382,832671.933120936,382,7849.90635910797,382,33565.0834562292,,,,,,,,
383,12370.453,383,838620.955455691,383,7912.04693719482,383,33820.8199732366,,,,,,,,
384,12432.312,384,844596.757789701,384,7974.53079653168,384,34077.9809744797,,,,,,,,
385,12494.325,385,850599.468872964,385,8037.35824961853,385,34336.572647708,,,,,,,,
386,12556.492,386,856629.08870548,386,8100.53081208038,386,34596.5958210465,,,,,,,,
387,12618.813,387,862685.681662247,387,8164.04767141724,387,34858.0517366827,,,,,,,,
388,12681.288,388,868769.312118262,388,8227.90978075409,388,35120.9465823662,,,,,,,,
389,12743.917,389,874879.980073527,389,8292.11809321594,389,35385.2837832219,,,,,,,,
390,12806.7,390,881017.749903038,390,8356.67228067779,390,35651.0619016248,,,,,,,,
391,12869.637,391,887182.750356793,391,8421.57321813965,391,35918.2819313248,,,,,,,,
392,12932.728,392,893375.04580979,392,8486.8219368515,392,36186.9523258216,,,,,,,,
393,12995.973,393,899594.507512033,393,8552.41818681335,393,36457.0718131151,,,,,,,,
394,13059.372,394,905841.328588516,394,8618.36340552521,394,36728.6436527052,,,,,,,,
395,13122.925,395,912115.573414236,395,8684.65693673706,395,37001.6690039669,,,,,,,,
396,13186.632,396,918417.177614197,396,8751.30006169891,396,37276.1512920249,,,,,,,,
397,13250.493,397,924746.334313393,397,8818.29253136444,397,37552.0967046289,,,,,,,,
398,13314.508,398,931102.914761826,398,8885.63537507629,398,37829.5008759042,,,,,,,,
399,13378.677,399,937487.176459491,399,8953.32875003814,399,38108.3699936004,,,,,,,,
400,13443,400,943898.990656391,400,9021.37384375,400,38388.7074828424,,,,,,,,
401,13507.477,401,950338.55047752,401,9089.77009275818,401,38670.51433738,,,,,,,,
402,13572.108,402,956805.727172881,402,9158.51924992371,402,38953.7912197133,,,,,,,,
403,13636.893,403,963300.778242469,403,9227.62074893188,403,39238.5446488418,,,,,,,,
404,13701.832,404,969823.639311284,404,9297.07537484741,404,39524.7749560157,,,,,,,,
405,13766.925,405,976374.310379326,405,9366.88337385559,405,39812.4834662347,,,,,,,,
406,13832.172,406,982952.984571591,406,9437.04568727112,406,40101.6732733738,,,,,,,,
407,13897.573,407,989559.661888078,407,9507.5623112793,407,40392.3481338077,,,,,,,,
408,13963.128,408,996194.277953789,408,9578.43412469482,408,40684.5087100364,,,,,,,,
409,14028.837,409,1002857.02589372,409,9649.661436203,409,40978.1558301849,,,,,,,,
410,14094.7,410,1009547.90570787,410,9721.24471836853,410,41273.2956820028,,,,,,,,
411,14160.717,411,1016266.91739623,411,9793.18412553406,411,41569.9290936151,,,,,,,,
412,14226.888,412,1023014.12533382,412,9865.48053079224,412,41868.0565618967,,,,,,,,
413,14293.213,413,1029789.72264561,413,9938.13440670776,413,42167.6846058473,,,,,,,,
414,14359.692,414,1036593.58058162,414,10011.1459057159,414,42468.810959717,,,,,,,,
415,14426.325,415,1043425.82789184,415,10084.5153441315,415,42771.4392142556,,,,,,,,
416,14493.112,416,1050286.40020128,416,10158.2437493896,416,43075.572960213,,,,,,,,
417,14560.053,417,1057175.55500992,417,10232.3311253052,417,43381.215291464,,,,,,,,
418,14627.148,418,1064093.16356777,418,10306.7786555634,418,43688.3670361334,,,,,,,,
419,14694.397,419,1071039.35462482,419,10381.5859377289,419,43997.0291879714,,,,,,,,
420,14761.8,420,1078014.32130608,420,10456.7531242371,420,44307.2050064776,,,,,,,,
421,14829.357,421,1085017.80611154,421,10532.2819689026,421,44618.9003481518,,,,,,,,
422,14897.068,422,1092050.00216621,422,10608.1719054108,422,44932.1110127442,,,,,,,,
423,14964.933,423,1099110.90947008,423,10684.4234063263,423,45246.8425255045,,,,,,,,
424,15032.952,424,1106200.78552315,424,10761.0371865845,424,45563.0988084325,,,,,,,,
425,15101.125,425,1113319.50157541,425,10838.01371875,425,45880.8801927781,,,,,,,,
426,15169.452,426,1120467.05762687,426,10915.3537177582,426,46200.1902692913,,,,,,,,
427,15237.933,427,1127643.58242753,427,10993.0569374237,427,46521.027103472,,,,,,,,
428,15306.568,428,1134849.20472738,428,11071.1236864319,428,46843.3991488199,,,,,,,,
429,15375.357,429,1142083.79577643,429,11149.5552498474,429,47167.3044708349,,,,,,,,
430,15444.3,430,1149347.61307466,430,11228.3522488556,430,47492.7466602671,,,,,,,,
431,15513.397,431,1156640.52787209,431,11307.5139685211,431,47819.7237826163,,,,,,,,
432,15582.648,432,1163962.5401687,432,11387.0410300293,432,48148.249154132,,,,,,,,
433,15652.053,433,1171313.9074645,433,11466.9348746948,433,48478.3137118146,,,,,,,,
434,15721.612,434,1178694.62975949,434,11547.194936203,434,48809.9229809138,,,,,,,,
435,15791.325,435,1186104.57830366,435,11627.8220933685,435,49143.0776239296,,,,,,,,
436,15861.192,436,1193544.13934702,436,11708.8168130341,436,49477.7838286116,,,,,,,,
437,15931.213,437,1201012.92663956,437,11790.1794057922,437,49814.0471202096,,,,,,,,
438,16001.388,438,1208511.32643127,438,11871.9098754578,438,50151.8581044741,,,,,,,,
439,16071.717,439,1216039.33872217,439,11954.0092494659,439,50491.2278319044,,,,,,,,
440,16142.2,440,1223596.83476225,440,12036.4774378815,440,50832.1566337505,,,,,,,,
441,16212.837,441,1231184.0720515,441,12119.3152493896,441,51174.6458350124,,,,,,,,
442,16283.628,442,1238800.92183992,442,12202.5236253052,442,51518.6951044401,,,,,,,,
443,16354.573,443,1246447.64162752,443,12286.1016868134,443,51864.3116235331,,,,,,,,
444,16425.672,444,1254123.9739143,444,12370.0509377289,444,52211.4950610416,,,,,,,,
445,16496.925,445,1261830.30495024,445,12454.3710617371,445,52560.2464107155,,,,,,,,
446,16568.332,446,1269566.37723535,446,12539.0623751526,446,52910.5663350547,,,,,,,,
447,16639.893,447,1277332.57701963,447,12624.1254991608,447,53262.4658845586,,,,,,,,
448,16711.608,448,1285128.64680308,448,12709.5615625763,448,53615.9353337277,,,,,,,,
449,16783.477,449,1292954.84408569,449,12795.3708740845,449,53970.9857330616,,,,,,,,
450,16855.5,450,1300811.04011747,450,12881.552625,450,54327.61741381,,,,,,,,
451,16927.677,451,1308697.36364841,451,12968.1082490082,451,54685.8265069733,,,,,,,,
452,17000.008,452,1316613.94342852,452,13055.0377499237,452,55045.6234005509,,,,,,,,
453,17072.493,453,1324560.65070778,453,13142.3417489319,453,55407.003894293,,,,,,,,
454,17145.132,454,1332537.61423621,454,13230.0213748474,454,55769.9735134494,,,,,,,,
455,17217.925,455,1340545.09151378,455,13318.0746863556,455,56134.5384457696,,,,,,,,
456,17290.872,456,1348582.69629052,456,13406.5042497711,456,56500.6886345042,,,,,,,,
457,17363.973,457,1356650.94356641,457,13495.3103737793,457,56868.4351301527,,,,,,,,
458,17437.228,458,1364749.57584146,458,13584.4930621948,458,57237.7789264649,,,,,,,,
459,17510.637,459,1372878.72186565,459,13674.051811203,459,57608.720023441,,,,,,,,
460,17584.2,460,1381038.381639,460,13763.9877496185,460,57981.2646088304,,,,,,,,
461,17657.917,461,1389228.8126615,461,13854.3011880341,461,58355.4084823836,,,,,,,,
462,17731.788,462,1397449.62868315,462,13944.9921245422,462,58731.1561756001,,,,,,,,
463,17805.813,463,1405701.47345394,463,14036.0626254578,463,59108.5145387297,,,,,,,,
464,17879.992,464,1413983.96072388,464,14127.5112494659,464,59487.4790402726,,,,,,,,
465,17954.325,465,1422297.09049296,465,14219.3394378815,465,59868.0555367285,,,,,,,,
466,18028.812,466,1430641.24901119,466,14311.5474993896,466,60250.2485595971,,,,,,,,
467,18103.453,467,1439016.30752856,467,14404.1349378052,467,60634.0497083789,,,,,,,,
468,18178.248,468,1447422.26604506,468,14497.1022493134,468,61019.4745650731,,,,,,,,
469,18253.197,469,1455859.38206071,469,14590.4506877289,469,61406.5134041801,,,,,,,,
470,18328.3,470,1464327.26932549,470,14684.1807492371,470,61795.1772761994,,,,,,,,
471,18403.557,471,1472826.44283941,471,14778.2911251526,471,62185.4616496313,,,,,,,,
472,18478.968,472,1481356.64510247,472,14872.7837491608,472,62577.3665244756,,,,,,,,
473,18554.533,473,1489918.00486466,473,14967.6592500763,473,62970.9036137319,,,,,,,,
474,18630.252,474,1498510.65087599,474,15062.9164990845,474,63366.0735799,,,,,,,,
475,18706.125,475,1507134.58313644,475,15158.55725,475,63762.8705664803,,,,,,,,
476,18782.152,476,1515789.93039602,476,15254.5811865082,476,64161.3017549723,,,,,,,,
477,18858.333,477,1524476.69265473,477,15350.9889374237,477,64561.3664828762,,,,,,,,
478,18934.668,478,1533194.86991256,478,15447.7804989319,478,64963.0667376918,,,,,,,,
479,19011.157,479,1541944.46216953,479,15544.9576248474,479,65366.4122449186,,,,,,,,
480,19087.8,480,1550725.34067562,480,15642.5188738556,480,65771.393941557,,,,,,,,
481,19164.597,481,1559538.02043083,481,15740.4648747711,481,66178.0222156066,,,,,,,,
482,19241.548,482,1568382.50143516,482,15838.7973737793,482,66586.2925355675,,,,,,,,
483,19318.653,483,1577258.26868862,483,15937.5157496948,483,66996.2107579395,,,,,,,,
484,19395.912,484,1586165.96594119,484,16036.619498703,484,67407.7775452225,,,,,,,,
485,19473.325,485,1595105.33569288,485,16136.1097496185,485,67820.9980914162,,,,,,,,
486,19550.892,486,1604076.63544369,486,16235.9885611267,486,68235.8685275208,,,,,,,,
487,19628.613,487,1613079.73644361,487,16336.2541870422,487,68652.3940475361,,,,,,,,
488,19706.488,488,1622114.63869265,488,16436.9075629578,488,69070.575976462,,,,,,,,
489,19784.517,489,1631181.59969079,489,16537.9494994659,489,69490.4240397979,,,,,,,,
490,19862.7,490,1640280.61943805,490,16639.3795003815,490,69911.9233180447,,,,,,,,
491,19941.037,491,1649411.44043443,491,16741.1986868896,491,70335.0913807015,,,,,,,,
492,20019.528,492,1658574.5776799,492,16843.4062503052,492,70759.9223712684,,,,,,,,
493,20098.173,493,1667769.77367449,493,16946.0047493134,493,71186.4221462453,,,,,,,,
494,20176.972,494,1676997.15716818,494,17048.9930627289,494,71614.5855116324,,,,,,,,
495,20255.925,495,1686256.72816098,495,17152.3714992371,495,72044.4189864293,,,,,,,,
496,20335.032,496,1695548.61540288,496,17256.1403751526,496,72475.9284271357,,,,,,,,
497,20414.293,497,1704872.94764388,497,17360.2999991608,497,72909.1138337517,,,,,,,,
498,20493.708,498,1714229.33863398,498,17464.8526250763,498,73343.9758687772,,,,,,,,
499,20573.277,499,1723618.43212318,499,17569.7951865845,499,73780.5093382124,,,,,,,,
500,20653,500,1733039.97061148,500,17675.1510625,500,74218.7318115565,,,,,,,,
501,20732.877,501,1742493.95409888,501,17781.0039490757,501,74658.63157581,,,,,,,,
502,20812.908,502,1751980.38258538,502,17887.4383953018,502,75100.2106184729,,,,,,,,
