,Damage,Health,Health Regen,Defense Absolute,Damage / Meter,Lifesteal,,Damage,Rend Armor,Critical Factor,Damage/Meter,Super Crit Mult,Attack Speed,Health,Health Regen,Defense Absolute,Land Mine Damage,Wall Health,Orb Size,Cash Bonus,Coin Bonus,Cells / Kill Bonus,Free Upgrades,Recovery Package,Enemy Level Skip
,929.373,17547.9055374321,226.24786721611,849.003363631655,37.59999847,,,1633344813147700,1633344813147700,1633344813147700,1633344813147700,1633344813147700,,1633344813147700,1633344813147700,1633344813147700,1633344813147700,1633344813147700,2374448885651430000,1633344813147700,2374448885651430000,2374448885651430000,848102546004913000000,1633344813147700,
,946.572,18062.457134136,232.106869131088,871.738090567952,37.79999924,,,1753766850141390,1753766850141390,1753766850141390,1753766850141390,1753766850141390,,1753766850141390,1753766850141390,1753766850141390,1753766850141390,1753766850141390,2567909599390600000,1753766850141390,2567909599390600000,2567909599390600000,930185867161051000000,1753766850141390,
,963.925,18586.5228518439,238.053410108566,894.856280768084,38,,,1881149591243270,1881149591243270,1881149591243270,1881149591243270,1881149591243270,,1881149591243270,1881149591243270,1881149591243270,1881149591243270,1881149591243270,2774052179396890000,1881149591243270,2774052179396890000,2774052179396890000,1.01892885325481e+21,1881149591243270,
,981.432,19120.1717335237,244.087894445419,918.360426341313,38.20000076,,,2015791713996290,2015791713996290,2015791713996290,2015791713996290,2015791713996290,,2015791713996290,2015791713996290,2015791713996290,2015791713996290,2015791713996290,2993518410723470000,2015791713996290,2993518410723470000,2993518410723470000,1.11477290102904e+21,2015791713996290,
,999.093,19663.4787401124,250.210691282272,942.253180178145,38.40000153,,,2158000543100320,2158000543100320,2158000543100320,2158000543100320,2158000543100320,,2158000543100320,2158000543100320,2158000543100320,2158000543100320,2158000543100320,3226972416914960000,2158000543100320,3226972416914960000,3226972416914960000,1.21818254735861e+21,2158000543100320,
,1016.908,20216.5168598904,256.422117025375,966.537195169084,38.59999847,,,2308092420647820,2308092420647820,2308092420647820,2308092420647820,2308092420647820,,2308092420647820,2308092420647820,2308092420647820,2308092420647820,2308092420647820,3475103588913550000,2308092420647820,3475103588913550000,3475103588913550000,1.32964653648193e+21,2308092420647820,
,1034.877,20779.3571084822,262.722575971603,991.214802642148,38.79999924,,,2466392040011530,2466392040011530,2466392040011530,2466392040011530,2466392040011530,,2466392040011530,2466392040011530,2466392040011530,2466392040011530,2466392040011530,3738624444734240000,2466392040011530,3738624444734240000,3738624444734240000,1.44967812485822e+21,2466392040011530,
,1053,21563.4809248988,269.11240234375,1016.28873587846,39,,,2633232444297260,2633232444297260,2633232444297260,2633232444297260,2633232444297260,,2633232444297260,2633232444297260,2633232444297260,2633232444297260,2633232444297260,4018272108633520000,2633232444297260,4018272108633520000,4018272108633520000,1.57881630648466e+21,2633232444297260,
,1071.277,22151.9153279578,275.591947227478,1041.76156737791,39.20000076,,,2808957354873600,2808957354873600,2808957354873600,2808957354873600,2808957354873600,,2808957354873600,2808957354873600,2808957354873600,2808957354873600,2808957354873600,4314810749578930000,2808957354873600,4314810749578930000,4314810749578930000,,2808957354873600,
,1089.708,22750.4700433277,282.161580001831,1067.63570885914,39.40000153,,,2993919218043370,2993919218043370,2993919218043370,2993919218043370,2993919218043370,,2993919218043370,2993919218043370,2993919218043370,2993919218043370,2993919218043370,4629029900749350000,2993919218043370,4629029900749350000,4629029900749350000,,2993919218043370,
,1108.293,23359.2167897569,288.821634651184,1093.9136524314,39.59999847,,,3188479698578010,3188479698578010,3188479698578010,3188479698578010,3188479698578010,,3188479698578010,3188479698578010,3188479698578010,3188479698578010,3188479698578010,4961745811585670000,3188479698578010,4961745811585670000,4961745811585670000,,3188479698578010,
,1127.032,23978.2312703691,295.572462738037,1120.59805098521,39.79999924,,,3393009481891650,3393009481891650,3393009481891650,3393009481891650,3393009481891650,,3393009481891650,3393009481891650,3393009481891650,3393009481891650,3393009481891650,5313801560701140000,3393009481891650,5313801560701140000,5313801560701140000,,3393009481891650,
,1145.925,24607.5812195381,302.414433403015,1147.6913162392,40,,,3607889484342310,3607889484342310,3607889484342310,3607889484342310,3607889484342310,,3607889484342310,3607889484342310,3607889484342310,3607889484342310,3607889484342310,5686068090347970000,3607889484342310,5686068090347970000,5686068090347970000,,3607889484342310,
,1164.972,25247.3423403874,309.347863052368,1175.19602069325,40.20000076,,,3833510799052800,3833510799052800,3833510799052800,3833510799052800,3833510799052800,,3833510799052800,3833510799052800,3833510799052800,3833510799052800,3833510799052800,6079444241884880000,3833510799052800,6079444241884880000,6079444241884880000,,3833510799052800,
,1184.173,25897.5863516657,316.373085670471,1203.114576066,40.40000153,,,4070274792100880,4070274792100880,4070274792100880,4070274792100880,4070274792100880,,4070274792100880,4070274792100880,4070274792100880,4070274792100880,4070274792100880,6494860459797390000,4070274792100880,6494860459797390000,6494860459797390000,,4070274792100880,
,1203.528,26558.3829799341,323.490487976074,1231.44955485735,40.59999847,,,4318590313009190,4318590313009190,4318590313009190,4318590313009190,4318590313009190,,4318590313009190,4318590313009190,4318590313009190,4318590313009190,4318590313009190,6933271832022140000,4318590313009190,6933271832022140000,6933271832022140000,,4318590313009190,
,1223.037,27229.8059361288,330.700351696014,1260.20328839531,40.79999924,,,4578879613960720,4578879613960720,4578879613960720,4578879613960720,4578879613960720,,4578879613960720,4578879613960720,4578879613960720,4578879613960720,4578879613960720,7395667547722540000,4578879613960720,7395667547722540000,7395667547722540000,,4578879613960720,
,1242.7,27911.9249468111,338.003062595367,1301.6581318282,41,,,4851573224067030,4851573224067030,4851573224067030,4851573224067030,4851573224067030,,4851573224067030,4851573224067030,4851573224067030,4851573224067030,4851573224067030,7883064931981660000,4851573224067030,7883064931981660000,7883064931981660000,,4851573224067030,
,1262.517,28604.809738542,345.39893755722,1331.5388246527,41.20000076,,,5137114584960000,5137114584960000,5137114584960000,5137114584960000,5137114584960000,,5137114584960000,5137114584960000,5137114584960000,5137114584960000,5137114584960000,8396515925243780000,5137114584960000,8396515925243780000,8396515925243780000,,5137114584960000,
,1282.488,29308.5380066326,352.888257831573,1361.84980789146,41.40000153,,,5435955210640570,5435955210640570,5435955210640570,5435955210640570,5435955210640570,,5435955210640570,5435955210640570,5435955210640570,5435955210640570,5435955210640570,8937101159113790000,5435955210640570,8937101159113790000,8937101159113790000,,5435955210640570,
,1302.613,30023.1735010818,360.471445293426,1392.59343507562,41.59999847,,,5748556780121510,5748556780121510,5748556780121510,5748556780121510,5748556780121510,,5748556780121510,5748556780121510,5748556780121510,5748556780121510,5748556780121510,9505933901931440000,5748556780121510,9505933901931440000,9505933901931440000,,5748556780121510,
,1322.892,30748.7899328256,368.14874603653,1423.77222204879,41.79999924,,,6075395818612090,6075395818612090,6075395818612090,6075395818612090,6075395818612090,,6075395818612090,6075395818612090,6075395818612090,6075395818612090,6075395818612090,10104163664587200000,6075395818612090,10104163664587200000,10104163664587200000,,6075395818612090,
,1343.325,31485.4570284253,375.920546779633,1455.38868465459,42,,,6416955967484930,6416955967484930,6416955967484930,6416955967484930,6416955967484930,,6416955967484930,6416955967484930,6416955967484930,6416955967484930,6416955967484930,10732970728664800000,6416955967484930,10732970728664800000,10732970728664800000,,6416955967484930,
,1363.912,32233.2465066295,383.787163928986,1487.44509526788,42.20000076,,,6773733595008000,6773733595008000,6773733595008000,6773733595008000,6773733595008000,,6773733595008000,6773733595008000,6773733595008000,6773733595008000,6773733595008000,11393566714615700000,6773733595008000,11393566714615700000,11393566714615700000,,6773733595008000,
,1384.653,32992.2280939994,391.748878734589,1519.94405088854,42.40000153,,,7146237994301680,7146237994301680,7146237994301680,7146237994301680,7146237994301680,,7146237994301680,7146237994301680,7146237994301680,7146237994301680,7146237994301680,12087208253248000000,7146237994301680,12087208253248000000,12087208253248000000,,7146237994301680,
,1405.548,33762.4695249088,399.806042758942,1552.88790504768,42.59999847,,,7534985831630820,7534985831630820,7534985831630820,7534985831630820,7534985831630820,,7534985831630820,7534985831630820,7534985831630820,7534985831630820,7534985831630820,12815178036610300000,7534985831630820,12815178036610300000,12815178036610300000,,7534985831630820,
,1426.597,34544.0445102938,407.958972408295,1586.27909243267,42.79999924,,,7940508813964950,7940508813964950,7940508813964950,7940508813964950,7940508813964950,,7940508813964950,7940508813964950,7940508813964950,7940508813964950,7940508813964950,13578801675088600000,7940508813964950,13578801675088600000,13578801675088600000,,7940508813964950,
,1447.8,35337.0148079656,416.208019245148,1620.11988541839,43,,,8363351090055560,8363351090055560,8363351090055560,8363351090055560,8363351090055560,,8363351090055560,8363351090055560,8363351090055560,8363351090055560,8363351090055560,14379433256373200000,8363351090055560,14379433256373200000,14379433256373200000,,8363351090055560,
,1469.157,36141.4640897978,424.553429363251,1654.4128810047,43.20000076,,,8804063552820480,8804063552820480,8804063552820480,8804063552820480,8804063552820480,,8804063552820480,8804063552820480,8804063552820480,8804063552820480,8804063552820480,15218472006267700000,8804063552820480,15218472006267700000,15218472006267700000,,8804063552820480,
,1490.668,36957.4481370393,432.995554801941,1689.16035156648,43.40000153,,,9263216066552160,9263216066552160,9263216066552160,9263216066552160,9263216066552160,,9263216066552160,9263216066552160,9263216066552160,9263216066552160,9263216066552160,16097355786998000000,9263216066552160,16097355786998000000,16097355786998000000,,9263216066552160,
,1512.333,37785.0386684388,441.534746170044,1724.36473179109,43.59999847,,,9741382625979340,9741382625979340,9741382625979340,9741382625979340,9741382625979340,,9741382625979340,9741382625979340,9741382625979340,9741382625979340,9741382625979340,17017552841276900000,9741382625979340,17017552841276900000,17017552841276900000,,9741382625979340,
,1534.152,38624.3113871198,450.171250038147,1760.02829405341,43.79999924,,,10239160246081700,10239160246081700,10239160246081700,10239160246081700,10239160246081700,,10239160246081700,10239160246081700,10239160246081700,10239160246081700,10239160246081700,17980584414908300000,10239160246081700,17980584414908300000,17980584414908300000,,10239160246081700,
,1556.125,39475.3300430812,458.905453125,1796.15347304082,44,,,10757146833290800,10757146833290800,10757146833290800,10757146833290800,10757146833290800,,10757146833290800,10757146833290800,10757146833290800,10757146833290800,10757146833290800,18988000158314900000,10757146833290800,18988000158314900000,18988000158314900000,,10757146833290800,
,1578.252,40338.1663550716,467.737566368103,1832.74254112818,44.20000076,,,11295960052608000,11295960052608000,11295960052608000,11295960052608000,11295960052608000,,11295960052608000,11295960052608000,11295960052608000,11295960052608000,11295960052608000,20041390982655300000,11295960052608000,20041390982655300000,20041390982655300000,,11295960052608000,
,1600.533,41212.8840730898,476.667976486206,1869.79809531537,44.40000153,,,11856228438323800,11856228438323800,11856228438323800,11856228438323800,11856228438323800,,11856228438323800,11856228438323800,11856228438323800,11856228438323800,11856228438323800,21142402403922300000,11856228438323800,21142402403922300000,21142402403922300000,,11856228438323800,
,1622.968,42099.5549158845,485.696964729309,1907.32224566475,44.59999847,,,12438592583826200,12438592583826200,12438592583826200,12438592583826200,12438592583826200,,12438592583826200,12438592583826200,12438592583826200,12438592583826200,12438592583826200,22292704556538900000,12438592583826200,22292704556538900000,22292704556538900000,,12438592583826200,
,1645.557,42998.2426334545,494.824812347412,1945.31742686371,44.79999924,,,13043709804429600,13043709804429600,13043709804429600,13043709804429600,13043709804429600,,13043709804429600,13043709804429600,13043709804429600,13043709804429600,13043709804429600,23494026923812100000,13043709804429600,23494026923812100000,23494026923812100000,,13043709804429600,
